ID,Activity,Category,Created At,Data Revision,Metadata,Productivity,Refer Date,Seconds,Source Group,Source Name,Source Type,Technical ID,Time End,Time Offset,Time Start,Updated At
32393876,Slack,Instant Message,2019-08-03T03:48:35.512+03:00,1,{},0,03-08-19,745,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T10:00:00-Instant Message,2019-08-02T13:00:00.000+03:00,0,2019-08-02T13:00:00.000+03:00,2019-08-03T03:48:35.512+03:00
32393872,Google Documents,Writing,2019-08-03T03:48:35.473+03:00,1,{},2,03-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Writing,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.473+03:00
32393868,Slack,Instant Message,2019-08-03T03:48:35.437+03:00,1,{},0,03-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Instant Message,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.437+03:00
32393865,workflowy,Project Management,2019-08-03T03:48:35.374+03:00,1,{},2,03-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Project Management,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.374+03:00
32393859,accounts.google.com,General Communication & Scheduling,2019-08-03T03:48:35.322+03:00,1,{},0,03-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-General Communication & Scheduling,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.322+03:00
32393853,dropbox.com,General Design & Composition,2019-08-03T03:48:35.284+03:00,1,{},2,03-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-General Design & Composition,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.284+03:00
32393848,google.com,Search,2019-08-03T03:48:35.236+03:00,1,{},0,03-08-19,11,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Search,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.236+03:00
32393842,system idle process,Other,2019-08-03T03:48:35.193+03:00,1,{},0,03-08-19,12,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Other,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.193+03:00
32393839,searchui,General Utilities,2019-08-03T03:48:35.163+03:00,1,{},1,03-08-19,12,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-General Utilities,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.163+03:00
32393834,Gmail,Email,2019-08-03T03:48:35.135+03:00,1,{},1,03-08-19,29,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Email,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.135+03:00
32393829,skypeapp,General Communication & Scheduling,2019-08-03T03:48:35.084+03:00,1,{},0,03-08-19,30,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-General Communication & Scheduling,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.084+03:00
32393823,connect.yandex.ru,Search,2019-08-03T03:48:35.044+03:00,1,{},0,03-08-19,45,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Search,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:35.044+03:00
32393819,rzd.ru,Travel & Outdoors,2019-08-03T03:48:34.999+03:00,1,{},-2,03-08-19,88,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Travel & Outdoors,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:34.999+03:00
32393812,telegram,Instant Message,2019-08-03T03:48:34.947+03:00,1,{},0,03-08-19,110,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-Instant Message,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:34.947+03:00
32393808,pass.rzd.ru,General Shopping,2019-08-03T03:48:34.902+03:00,1,{},-2,03-08-19,152,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T09:00:00-General Shopping,2019-08-02T12:00:00.000+03:00,0,2019-08-02T12:00:00.000+03:00,2019-08-03T03:48:34.902+03:00
32321380,Windows Explorer,General Utilities,2019-08-02T03:48:09.883+03:00,1,{},1,02-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-General Utilities,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.883+03:00
32321368,Slack,Instant Message,2019-08-02T03:48:09.796+03:00,1,{},0,02-08-19,392,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-Instant Message,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.796+03:00
32321365,telegram,Instant Message,2019-08-02T03:48:09.775+03:00,1,{},0,02-08-19,731,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-Instant Message,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.775+03:00
32321386,metabase.welltory.com,Health & Medicine,2019-08-02T03:48:09.925+03:00,1,{},1,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-Health & Medicine,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.925+03:00
32321383,system idle process,Other,2019-08-02T03:48:09.906+03:00,1,{},0,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-Other,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.906+03:00
32321377,Gmail,Email,2019-08-02T03:48:09.860+03:00,1,{},1,02-08-19,22,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-Email,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.860+03:00
32321374,facebook.com,General Social Networking,2019-08-02T03:48:09.838+03:00,1,{},0,02-08-19,196,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-General Social Networking,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.838+03:00
32321371,meet.google.com,Meetings,2019-08-02T03:48:09.816+03:00,1,{},1,02-08-19,258,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-Meetings,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.816+03:00
32321362,miro - formerly realtimeboard,Uncategorized,2019-08-02T03:48:09.753+03:00,1,{},0,02-08-19,1086,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T18:00:00-Uncategorized,2019-08-01T21:00:00.000+03:00,0,2019-08-01T21:00:00.000+03:00,2019-08-02T03:48:09.753+03:00
32321359,google.com/calendar,Calendars,2019-08-02T03:48:09.724+03:00,1,{},0,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Calendars,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.724+03:00
32321355,Blank Web Browser,Internet Utilities,2019-08-02T03:48:09.693+03:00,1,{},1,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Internet Utilities,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.693+03:00
32321353,Windows Explorer,General Utilities,2019-08-02T03:48:09.674+03:00,1,{},1,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-General Utilities,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.674+03:00
32321349,caler,Uncategorized,2019-08-02T03:48:09.644+03:00,1,{},0,02-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Uncategorized,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.644+03:00
32321346,Google Chrome,Browsers,2019-08-02T03:48:09.613+03:00,1,{},0,02-08-19,7,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Browsers,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.613+03:00
32321343,Gmail,Email,2019-08-02T03:48:09.589+03:00,1,{},1,02-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Email,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.589+03:00
32321339,ifttt.com,Internet Utilities,2019-08-02T03:48:09.558+03:00,1,{},1,02-08-19,10,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Internet Utilities,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.559+03:00
32321338,platform.ifttt.com,Internet Utilities,2019-08-02T03:48:09.533+03:00,1,{},1,02-08-19,28,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Internet Utilities,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.533+03:00
32321336,facebook.com,General Social Networking,2019-08-02T03:48:09.514+03:00,1,{},0,02-08-19,41,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-General Social Networking,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.514+03:00
32321334,Zoom,Voice Chat,2019-08-02T03:48:09.497+03:00,1,{},0,02-08-19,122,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Voice Chat,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.497+03:00
32321332,app.asana.com,Project Management,2019-08-02T03:48:09.474+03:00,1,{},2,02-08-19,206,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Project Management,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.474+03:00
32321330,meet.google.com,Meetings,2019-08-02T03:48:09.422+03:00,1,{},1,02-08-19,724,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Meetings,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.422+03:00
32321328,Slack,Instant Message,2019-08-02T03:48:09.402+03:00,1,{},0,02-08-19,1047,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Instant Message,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.402+03:00
32321326,telegram,Instant Message,2019-08-02T03:48:09.381+03:00,1,{},0,02-08-19,1063,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T17:00:00-Instant Message,2019-08-01T20:00:00.000+03:00,0,2019-08-01T20:00:00.000+03:00,2019-08-02T03:48:09.381+03:00
32321324,Google Chrome,Browsers,2019-08-02T03:48:09.362+03:00,1,{},0,02-08-19,1,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Browsers,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.362+03:00
32321322,jing,Presentation,2019-08-02T03:48:09.344+03:00,1,{},2,02-08-19,1,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Presentation,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.344+03:00
32321320,Windows Problem Reporting,General Utilities,2019-08-02T03:48:09.328+03:00,1,{},1,02-08-19,1,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-General Utilities,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.328+03:00
32321318,NotePad++,Editing & IDEs,2019-08-02T03:48:09.309+03:00,1,{},2,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Editing & IDEs,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.309+03:00
32321316,Zoom,Meetings,2019-08-02T03:48:09.281+03:00,1,{},0,02-08-19,12,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Meetings,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.281+03:00
32321314,Windows Explorer,General Utilities,2019-08-02T03:48:09.159+03:00,1,{},1,02-08-19,12,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-General Utilities,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.159+03:00
32321312,welltory.atlassian.net,Writing,2019-08-02T03:48:09.140+03:00,1,{},2,02-08-19,111,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Writing,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.140+03:00
32321310,Zoom,Voice Chat,2019-08-02T03:48:09.119+03:00,1,{},0,02-08-19,234,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Voice Chat,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.119+03:00
32321308,facebook.com,General Social Networking,2019-08-02T03:48:09.099+03:00,1,{},0,02-08-19,254,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-General Social Networking,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.099+03:00
32321306,telegram,Instant Message,2019-08-02T03:48:09.079+03:00,1,{},0,02-08-19,290,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Instant Message,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.079+03:00
32321304,Slack,Instant Message,2019-08-02T03:48:09.057+03:00,1,{},0,02-08-19,392,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Instant Message,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.057+03:00
32321302,app.asana.com,Project Management,2019-08-02T03:48:09.026+03:00,1,{},2,02-08-19,2245,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T16:00:00-Project Management,2019-08-01T19:00:00.000+03:00,0,2019-08-01T19:00:00.000+03:00,2019-08-02T03:48:09.026+03:00
32321299,system idle process,Other,2019-08-02T03:48:09.009+03:00,1,{},0,02-08-19,1,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Other,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:09.009+03:00
32321296,Google Chrome,Browsers,2019-08-02T03:48:08.984+03:00,1,{},0,02-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Browsers,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.984+03:00
32321292,Windows Explorer,General Utilities,2019-08-02T03:48:08.950+03:00,1,{},1,02-08-19,19,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-General Utilities,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.950+03:00
32321289,welltory.atlassian.net,Writing,2019-08-02T03:48:08.923+03:00,1,{},2,02-08-19,44,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Writing,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.923+03:00
32321285,Google Spreadsheets,General Business,2019-08-02T03:48:08.900+03:00,1,{},2,02-08-19,77,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-General Business,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.900+03:00
32321281,Blank Web Browser,Internet Utilities,2019-08-02T03:48:08.875+03:00,1,{},1,02-08-19,88,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Internet Utilities,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.875+03:00
32321278,facebook.com,General Social Networking,2019-08-02T03:48:08.852+03:00,1,{},0,02-08-19,90,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-General Social Networking,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.852+03:00
32321274,telegram,Instant Message,2019-08-02T03:48:08.833+03:00,1,{},0,02-08-19,206,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Instant Message,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.833+03:00
32321271,Slack,Instant Message,2019-08-02T03:48:08.815+03:00,1,{},0,02-08-19,406,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Instant Message,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.815+03:00
32321266,asana-user-private-us-east-1.s3.amazonaws.com,Internet Utilities,2019-08-02T03:48:08.786+03:00,1,{},1,02-08-19,486,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Internet Utilities,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.786+03:00
32321261,app.asana.com,Project Management,2019-08-02T03:48:08.759+03:00,1,{},2,02-08-19,764,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Project Management,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.759+03:00
32321257,Zoom,Voice Chat,2019-08-02T03:48:08.732+03:00,1,{},0,02-08-19,1397,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T15:00:00-Voice Chat,2019-08-01T18:00:00.000+03:00,0,2019-08-01T18:00:00.000+03:00,2019-08-02T03:48:08.732+03:00
32321253,Zoom,Meetings,2019-08-02T03:48:08.707+03:00,1,{},0,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-Meetings,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.707+03:00
32321250,Google Chrome,Browsers,2019-08-02T03:48:08.667+03:00,1,{},0,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-Browsers,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.667+03:00
32321246,Zoom,Voice Chat,2019-08-02T03:48:08.644+03:00,1,{},0,02-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-Voice Chat,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.644+03:00
32321242,github.com,General Software Development,2019-08-02T03:48:08.626+03:00,1,{},2,02-08-19,16,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-General Software Development,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.626+03:00
32321238,app.asana.com,Project Management,2019-08-02T03:48:08.608+03:00,1,{},2,02-08-19,82,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-Project Management,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.608+03:00
32321236,system idle process,Other,2019-08-02T03:48:08.589+03:00,1,{},0,02-08-19,127,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-Other,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.589+03:00
32321232,Slack,Instant Message,2019-08-02T03:48:08.565+03:00,1,{},0,02-08-19,475,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-Instant Message,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.565+03:00
32321227,telegram,Instant Message,2019-08-02T03:48:08.533+03:00,1,{},0,02-08-19,697,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-Instant Message,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.533+03:00
32321223,facebook.com,General Social Networking,2019-08-02T03:48:08.500+03:00,1,{},0,02-08-19,1604,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T14:00:00-General Social Networking,2019-08-01T17:00:00.000+03:00,0,2019-08-01T17:00:00.000+03:00,2019-08-02T03:48:08.500+03:00
32321219,Windows Explorer,General Utilities,2019-08-02T03:48:08.476+03:00,1,{},1,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-General Utilities,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.476+03:00
32321214,welltory.atlassian.net,Writing,2019-08-02T03:48:08.440+03:00,1,{},2,02-08-19,3,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Writing,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.440+03:00
32321206,Blank Web Browser,Internet Utilities,2019-08-02T03:48:08.391+03:00,1,{},1,02-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Internet Utilities,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.391+03:00
32321201,фьзд,Uncategorized,2019-08-02T03:48:08.370+03:00,1,{},0,02-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Uncategorized,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.370+03:00
